Date,Text,Brand,Sentimen
05/2024,coba sih he mungkin coba feel matcha fore kesampean nyobain wkwk,fore,positive
05/2024,matcha frappe tomoro enak suka matcha nya fore enak menurutku,fore,positive
05/2024,tuku fore,fore,negative
05/2024,fore kopi kemenangan tembalang 1112 kaya tuku creamy,fore,positive
05/2024,kopi top tier akuuu 1 kopi buatan 2 fore 3 tuku 4 kopi buatan teman nama tempatnya koprol coffee kayu putih cari google sumpil enak,fore,positive
05/2024,tuku fore stuja,fore,neutral
05/2024,deket rumah point coffee fore tuku kopi kenangan tomoro fore dicoba tomoro ter so far,fore,positive
05/2024,tuku fore jokopi,fore,neutral
05/2024,makan rotinya fore deli,fore,positive
05/2024,fore enak manuka bikin degdegan cemas mual mules,fore,positive
05/2024,fore janjiw tuku kopi kenangan tomoro,fore,positive
05/2024,yh anak cupu ngopi urutan toleransi engga mild strong 1 cold brew tanamera 2 fore 3 tomoro 4 kopi kenangan jawara beans gk 5 point coffee coffee,fore,positive
05/2024,kan tuku fore calf mild coffee sukaa banget,fore,positive
05/2024,uang fore disini,fore,negative
05/2024,1 excelso beli beansbubuk gold arabica nyeduh rumah mantap sih 2 fore butterscoth sea saltnya enak pas 3 point coffee caramel macchiato gula manis banget 4 janji jiwa americanonya enak,fore,positive
05/2024,gais enakan tuku kopi kenangan calf fore iya momskiku sukanya kopi kenangan cocok tomoro,fore,positive
05/2024,moms suka kopinya strong tuku tipe terang fore susu kopi balance seleranya manis kopi kenangan overall tuku terbaik,fore,positive
05/2024,calf fore aren latte cocok saran mamanya suka kopi agak strong mungkin coba kopi nako strong menurutku enakk,fore,positive
05/2024,tunggu fore menghilang,fore,negative
05/2024,tuku and fore enak,fore,positive
05/2024,tuku kopi strong enak thick agak terang enak forekopken,fore,positive
05/2024,cobain fore calf strongg creamy tuh calf penderita asam lambung not friendly minum dikit bikin muntah,fore,positive
05/2024,fore tuku,fore,positive
05/2024,gula 810 gak suka manis opsi pengganti fore double ice shaken,fore,positive
05/2024,fore is my favorit tbh tuku enaaaak,fore,positive
05/2024,tim gas fore kotanya,fore,positive
05/2024,pecinta kopi sukanya super creamyyyyyy fore juara sih,fore,positive
05/2024,calf fore sih,fore,negative
05/2024,maaf out of topic coba kopi nya alfamart gk enak gk iya pengen fore males gofood wkwk kopi nya ck point coffee coffe nyoba alfa,fore,positive
05/2024,masi stuck fore dom gueh uang tuku deh,fore,negative
05/2024,si sby lupa nyoba huhu minum fore fore,fore,neutral
05/2024,kopinya kuat fore iya,fore,positive
05/2024,menurutku kuat kopi fore,fore,positive
05/2024,memang perkopian enak kopi tuku fore,fore,positive
05/2024,rillll tuku fore andalan,fore,neutral
05/2024,1 tuku 2 calf 3 fore 4 animo top banget mah debat,fore,positive
05/2024,iyeah kopi kenangan sih ohh fore,fore,positive
05/2024,iyakan sadar kuat kopi banget makannya suka tambahin essusu pesen starbucks fore kafe lokal mentok kepala pusing ma mode geter tidur pas malam kopi bikin menangis sumpah,fore,positive
05/2024,dongaku gamau bodoh berikan saran kopi tuku enak tuh kopi enakku fore butterscotch sea salt latte,fore,positive
05/2024,fore kopi2an kenceng bikin deg2an fore sih pdhl kerasanya gak strong bikin deg2annya gila,fore,positive
05/2024,point coffee fore kenceng kopi,fore,positive
05/2024,tuku disini fore kemenangan,fore,positive
05/2024,konsonan langit saksi cintaku kepadamu fore,fore,neutral
05/2024,boleee keluarga mostly suka fore,fore,positive
05/2024,sbg suka kopinya fore,fore,positive
05/2024,siniii teman teman irlku duta fore,fore,neutral
05/2024,bolehhhh candu banget fore sinii dm,fore,positive
05/2024,kaaa langganan fore,fore,positive
05/2024,nderr minum matcha nya fore,fore,positive
05/2024,pecinta fore mengisi drop,fore,neutral
05/2024,konsumen regulernya fore mengisi monggo dm senderrr,fore,neutral
05/2024,suka banget fore,fore,positive
05/2024,nderr suka beli fore,fore,positive
05/2024,boleeh memberitahu addicted banget janji jiwa addict2nya fore iced classic latte,fore,positive
05/2024,kak penggemar fore,fore,positive
05/2024,kakak suka banget fore requestnya pilih dom surabaya beli outlet isinya 5 gantian 35,fore,positive
05/2024,kakak kakak suka beli fore requestnya pilih dom surabaya beli outlet isinya 5 gantian 35,fore,neutral
05/2024,ayo kakakk2 minum fore requestnya pilih dom surabaya beli outlet isinya 5 gantian 35,fore,neutral
05/2024,thankyouu kakkak love fore requestnya pilih dom surabaya beli outlet isinya 5 gantian 35,fore,positive
05/2024,penikmat setia fore,fore,positive
05/2024,penggemar fore silakan drop link,fore,neutral
05/2024,wow kak fore dinikmati setia requestnya pilih dom surabaya beli outlet isinya 5 gantian 35,fore,positive
05/2024,kakak fore surabaya,fore,positive
05/2024,cinta mati fore,fore,negative
05/2024,tag nderrr teman-teman ku pelanggaran setia fore kopi,fore,negative
05/2024,yok responden duta fore,fore,neutral
05/2024,ngandelin promo kak bikin 2 akun 3 brand kopi tomoro kenangan fore xixi kulkas hemat bikin beli bubuk kopi indocafe susu literan,fore,neutral
05/2024,ku beli fore sih masuk,fore,neutral
05/2024,mauuu bantuin suka banget kopi fore,fore,positive
05/2024,seminggu 2 beli fore bantuinnnnnn,fore,positive
05/2024,wkwkw fore suka kakak thankyou kakk requestnya pilih dom surabaya beli outlet isinya 5 gantian 35,fore,positive
05/2024,wow fore cinta mati kakak requestnya pilih dom surabaya beli outlet isinya 5 gantian 35,fore,positive
05/2024,ayooo dm fore lovers,fore,positive
05/2024,loo heh fore kak sring pergiin,fore,negative
05/2024,akuuuuu beli fore,fore,positive
05/2024,pakai fore sih kubantu isi,fore,neutral
05/2024,pengguna aplikasi fore,fore,neutral
05/2024,kak kakk uname fore banget requestnya pilih dom surabaya beli outlet isinya 5 gantian 35,fore,neutral
05/2024,suka menu kakk beli fore bantu isi gak kakk requestnya pilih dom surabaya beli outlet isinya 5 gantian 35,fore,neutral
05/2024,wakkaa kakak pecinta fore thankyou kak requestnya pilih dom surabaya beli outlet isinya 5 gantian 35,fore,positive
05/2024,duta fore,fore,neutral
05/2024,birthday treats ku beli cakenya famimart aneh berjamur fore 50 diskon,fore,negative
05/2024,matcha frapee sih suka jajan matchanya fore creamy menurutku,fore,positive
05/2024,review poin vs fore dongg pernahh tim fore teman enakan poin belomm coba coba nyaman fore,fore,positive
05/2024,one and only palm gula dibanding lawson famima tomoro fore nendang kopinya 2 shot sih palm sugarnya enak mirip aren cendol elizabeth,fore,positive
05/2024,black peach gula enak seger enek passsss 1113 triple peach americano nya fore wkwkwk,fore,positive
05/2024,manis banget gasih kakak blom nyoba fore,fore,positive
05/2024,fore mcd perboikotan,fore,neutral
05/2024,nemu harga 38k ngomel mbak dind bli fore,fore,negative
05/2024,matcha lattenya kopi kenangan tuh residunya prefer fore or point coffee sih matcha latte,fore,positive
05/2024,endesnya urutan versiku 1 tuku 2 stuja 3 fore 4 tomoro 5 point coffee coffee request gula 50,fore,positive
05/2024,ngirit iya tomoro kaya iya fore,fore,neutral
05/2024,suka tomoro fore point coffee si fore sea salt point coffee palm gula,fore,positive
05/2024,tomoro enak breve latte beli soe series kopinya wangi point coffee iced shaken latte gula blackpeach americano fore suka classic latte double shaken latte nya americano peach nya enak,fore,positive
05/2024,259x rekomendasi kopi fore tuh butterscotch sea salt latte manuka berry americano,fore,positive
05/2024,muffin cokelat fore alias makanan dr surga,fore,positive
05/2024,pas fore,fore,positive
05/2024,freezy matcha kopi kenangan enak chizu matcha es kakak perempuan gumpalan bubuk matcha masi bitter nya wenakkk matcha point coffee caffe enak better gula biar bitter nya matcha oat latte tomoro wenak last matcha greent tea foree manteppp udaa dehh,fore,positive
05/2024,berani tergantung kafe nya tuh kafe friendly contoh kafe friendly tu kaya fore bx excelso,fore,positive
05/2024,ngomong-ngomong fore panini sandwich,fore,positive
05/2024,fore ngomong-ngomong bayar pakai,fore,neutral
05/2024,fore cobaa,fore,positive
05/2024,fore sih kopi kenangan menurutku enak line oatside series,fore,positive
05/2024,suka fore,fore,positive
05/2024,sumpah fore beneran sebeda,fore,positive
05/2024,fore enak bngttt sea salt,fore,positive
05/2024,menururtku fore butterscotch b o,fore,positive
05/2024,fore diskonnya mayan banget dr 30an,fore,positive
05/2024,beda mah fore butterscoth sea salt creamygurihada crumble biskuit kopi kenangan iya samaal kaya kopi susukalo nyoba kopi kenangan enak cobain retail kopi kenangan kenangan signature harga menunya 23x lipat mahal serving minumannya enak bgtt,fore,positive
05/2024,fore enak banget,fore,positive
05/2024,fore woiii,fore,positive
05/2024,fore si,fore,positive
05/2024,tipe ngopi semenit habis kopi kenangan fore enaknya seruput dikit2 wkwk,fore,positive
05/2024,ahahahaha fore juaranya,fore,positive
05/2024,fore enakan fore jauhh,fore,negative
05/2024,iya benar kopi tang minumnya fore,fore,neutral
05/2024,fore lbh enak pnh suka kopi kenangan pecinta kopi encer products kopi kenangan,fore,positive
05/2024,matcha point coffee coffe tomoro enak kakk kakak enak fore,fore,positive
05/2024,upgrade fore large fore ukuran kecil kecil banget,fore,negative
05/2024,point coffee mnurutku enakk suka tipe berasa matcha nya request gula ajaa tomoro matcha oat latte nya enak bgttt deh asliii prefer tomoro sii fore masi kemanisan dikittt,fore,positive
05/2024,ataslah nderrr enakann fore,fore,positive
05/2024,fore sih,fore,negative
05/2024,fore kesukaan kuu,fore,positive
05/2024,fore menu gongnya fore gabakal nyesel,fore,positive
05/2024,jujur enakan fore buttrscoth creamy,fore,positive
05/2024,fore sumpah foreeee enakkkk bangettttt,fore,positive
05/2024,fore sumpah enak banget,fore,positive
05/2024,matcha nya fore enak manis iya pait matcha nya berasa enak,fore,positive
05/2024,fore menu enak banget,fore,positive
05/2024,fore krna lbih untung,fore,positive
05/2024,tertawa pda lbh suka fore iya tim kopi kenangan fore kerasa kopinya hiks,fore,positive
05/2024,fore enak banget pls kopkeb kaya kapal api,fore,positive
05/2024,foreeeeee for lyfe gausah ragu gausah bimbing pikih fore kakak,fore,positive
05/2024,fore kak,fore,positive
05/2024,fore harga matiiiii,fore,negative
05/2024,fore menurutku wkwkwkwk uang bikin memori kaya,fore,positive
05/2024,fore banget diseruput dikit dikit,fore,negative
05/2024,beli fore promo doang wkwkwwkkwk,fore,positive
05/2024,fore banget anjing plis,fore,negative
05/2024,fore enakk,fore,positive
05/2024,fore enk gk kenangan kopi lbh berasa agak creamy jelasinnya iya,fore,positive
05/2024,tim kopi kenangan nyoba fore cocok,fore,positive
05/2024,fore nderr mihil pelit diskon aslinya,fore,negative
05/2024,fore enak coba,fore,positive
05/2024,fore anjirr,fore,neutral
05/2024,fore wkwk,fore,positive
05/2024,fore enak bikin anxiety tetep minum fore,fore,positive
05/2024,fore enak banget buset,fore,positive
05/2024,fore nderrrr enak banget buttershotch sea salt,fore,positive
05/2024,butterscotch sea salt latte enaak pol fore tuh favorite ku suamiku banget,fore,positive
05/2024,fore sih saranku,fore,negative
05/2024,fore ajalah gila,fore,negative
05/2024,fore tolonglah butterscotch,fore,neutral
05/2024,sekalikali cobain fore promo gtu sih,fore,neutral
05/2024,tim fore,fore,positive
05/2024,beli fore ngerasain,fore,neutral
05/2024,gak ngopi ngopi smb nongkrong fore sih dr suka fore minum kopi sapi gelonggong bergelas2 kopi kenangan itung2nya lbh murce xd,fore,positive
05/2024,harga banget kopi kenangan fore enak hahaha,fore,positive
05/2024,fore sih kopi kenangan manis,fore,positive
05/2024,foreee suka beans nya kopi kenangan,fore,positive
05/2024,tim kopi kenangan fore bikin kembung sih,fore,negative
05/2024,fore lahk,fore,positive
05/2024,fore enak foam diatasnya kopi kenangan kopi gula aren enak si prefer fore beda dikit he,fore,positive
05/2024,fore enak banget,fore,positive
05/2024,promo fore wehhh akun ku,fore,positive
05/2024,fore enak sihh,fore,positive
05/2024,isi tweetnya suka fore should i try it kopi kenangan juara mulut,fore,positive
05/2024,butterscotch fore sih enak banget butuh kafeinnya better kopi kenangan,fore,positive
05/2024,fore donk diskon 50 kopen diskon mu 50 promo murah mmp girls math wkwkwk,fore,positive
05/2024,fore gula,fore,neutral
05/2024,tim kopi kenangan fore memang enak lidahku ninggalin after taste suka,fore,positive
05/2024,posisinya fore sih he,fore,negative
05/2024,fore kemanamana lahk,fore,positive
05/2024,ngopi fore 1 gelas ngabisinnya 6 jam takeaway iya yakali 6 jam nongkrong fore,fore,negative
05/2024,fore enak,fore,positive
05/2024,fore enak bangettt seasalt kopi banget kopi kopi kenangan,fore,positive
05/2024,suka kopi kenangan fore,fore,positive
05/2024,kataku fore promo kopi kenangan iya beli,fore,neutral
05/2024,puasa gula makanminum pakai gula tambahan suka minum fore iced butterscotch sea salt latte non coffee matcha enak sih gurih creamy,fore,positive
05/2024,lambung aman fore kopi kenanggan,fore,positive
05/2024,fore favorit banget butterscotch,fore,positive
05/2024,fore coba kopi wkwk fore kopinya kureng uda gula mnrt,fore,positive
05/2024,kopi kenangan minum fore gak apa2 nya manis doang,fore,negative
05/2024,kopi banget cm minum manis fore,fore,positive
05/2024,fore buttercream caramel macchiato enak bgttt,fore,positive
05/2024,selera doyan kopi manis pilih fore,fore,positive
05/2024,fore nderrr enakkkk,fore,positive
05/2024,fore worth banget 50 3x pakai kode referall wajib masukkan gakan vocnyaa 6bd17e,fore,positive
05/2024,harga wkwkwk fore menurutku kopi franchise medium price enak so far,fore,positive
05/2024,fore enak sih kenangan gak banget berasa murahannya meskipun harganya murah kopisop pinggir jalan,fore,positive
05/2024,saranin menu fore kopi banget kopinya minum kopi habis sesak nafas dn lemas wkwk sayang banget kopi mahal habis,fore,positive
05/2024,fore enak banget demiapapun,fore,positive
05/2024,marugame udon sih ramen dimsum mentai sushi ayam chicken katsu spicy aeon chatime eskrim kopi fore bungkushin jco chicken aw reddog ajak keluarga biar makan gumoh,fore,positive
05/2024,omg fore diskon segitu tuh surga,fore,positive
05/2024,fore enaknya,fore,positive
05/2024,cobain fore biar,fore,neutral
05/2024,coba kopi fore bebas embel z10n2t,fore,positive
05/2024,tim fore sih pilihannya 2 butterscotch nya enak,fore,positive
05/2024,cobain fore biar dibandinginn yehee,fore,positive
05/2024,nyoba kopi kenangan fore butterscotch serius enaaak bangetttt balance pol asin kopi susunya uniik rekomen,fore,positive
05/2024,butterscotchnya fore enak,fore,positive
05/2024,fore kopinya berasa,fore,positive
05/2024,iyakah kak berasa kopinya fore,fore,positive
05/2024,fore sihwkw,fore,negative
05/2024,iyups fore,fore,positive
05/2024,tim fore kopinya tu enak banget sukaaa,fore,positive
05/2024,fore promoan gk sih,fore,negative
05/2024,beli fore,fore,neutral
05/2024,hahah pke stevia kadang beli literannya fore sih gula sebulan,fore,neutral
05/2024,kopi kenangan foreee juara bangetttt,fore,positive
05/2024,fore kak,fore,positive
05/2024,customer fore iya nyubuh hahahaha,fore,positive
05/2024,beli fore pas huhu,fore,positive
05/2024,suka beli fore garagara cash geser excelso,fore,positive
05/2024,pas fore anjing cashless gajadi males uang cash alat pembayaran,fore,positive
05/2024,iyaaa kak pas beli fore pesen eh pas bayar cash,fore,positive
05/2024,pas fore kafegerainya tuh gak informasi cashless mengantri 20 menit ksl,fore,negative
05/2024,wgwgw fore,fore,negative
05/2024,berlaku kopi mual gara2 minum kopi kelas 6 minum kopi sesruput doang mual minum kopi si kafeinnya berasa kayak fore secinta fore,fore,negative
05/2024,cobain cappucino caramelo nya fore menu seasonal nya fore kalah enak,fore,positive
05/2024,kangen banget minum fore kotaku gk,fore,positive
05/2024,fore bm kga antri cok sempit liatnya,fore,negative
05/2024,tunggu ulang nyobain fore,fore,positive
05/2024,iyaa gasuka kopi minum separoh wkwkwk qeren fore,fore,negative
05/2024,iya njir enak banget coookkk bikin gweh bokek reply fore,fore,positive
05/2024,fore cofee tuh enak banget kuat lambungnya suka marah habis minum kopi,fore,positive
05/2024,iya kaaaan fore butterscotch sea salt latte gula surga duniawi,fore,positive
05/2024,fore tuh enak2 kan ktnya varian memang enak banget suka manis masi heran masi beli brand s dr usa fore,fore,positive
05/2024,pandan latte fore siii gila enak banget,fore,positive
05/2024,buttercream latte caramel praline macchiato pandan latte aren latte buttercream tiramisu latte req gula 70 kak minum fore varian cappuccino caramello enak,fore,positive
05/2024,review dr enak ndah beli fore direkomendasi menu pegawainya,fore,positive
05/2024,kopi nya fore pesen dualarge huek asam lambung,fore,positive
05/2024,fore matcha pakai seasalt matcha pakai multigrain deh valid debat,fore,positive
05/2024,kopi kenangan enak to rada serbuk2 alus fore strong matchanya iya gurih manis tomoro best hahahahah,fore,positive
06/2024,kopisop sby coba jokopi sih storenya indo iya tukuforekopken,fore,neutral
06/2024,kopi manis pait manis enak forepoint pait enak pointtomoro,fore,positive
06/2024,enak tuh calf fore kopi kenangan,fore,positive
06/2024,coffee 20 point coffee coffee tuku fore kakak bikin kakak mager krena lumayan hemat,fore,positive
06/2024,beda2 sih fore suka pandan latte ajakalo tomoro mah signature aren lattenya enak bgtkalo kopi kenangan matchanya enak pol uang obat,fore,positive
06/2024,ihhh favorit bangettt teman ku ketagihan beli fore pilih pokoknya wajib cobain gurih manis creamy gituu ku kopinya gak strong,fore,positive
06/2024,beli sandwich airport bekel perjalanan turun pesawat pilihan subway fore,fore,neutral
06/2024,tolol fore iya ngopi njg makan roti mah jco noh,fore,neutral
06/2024,fore memang makanannye bodoh,fore,negative
06/2024,enak fore memang kopinya kenceng siap2 begadang deg2an,fore,positive
06/2024,enak banget fore djournal coffee mantap banget sea saltnya ceria manado,fore,positive
06/2024,enak favoritku belanja fore,fore,positive
06/2024,suka kopi oke banget sih creamy rasanyaaa doyan kopi fore beli menu matcha,fore,positive
06/2024,temenku beli enak bgttt gurih manis creamy bikin enegg promo fore 50 cek ddi twit yaa,fore,positive
06/2024,saranin menu strong kopinya fore,fore,positive
06/2024,untung tertarik beli fore delinya,fore,positive
06/2024,varian kak mirip fore,fore,neutral
06/2024,fore iya pas tomoro,fore,neutral
06/2024,fore tomoro mnrt kureng,fore,neutral
06/2024,tuku fore kenangan,fore,positive
06/2024,tomoro beli gak cocok lidah fore oke sih,fore,negative
06/2024,fore sih,fore,negative
06/2024,point coffee coffe fore tomoro suka si,fore,positive
06/2024,kopi kenangan fore starbucks point coffee 2 nyobain tuku suka medan,fore,positive
06/2024,dom ku tomoro fore si suka kopi kenangan point coffee coffee,fore,positive
06/2024,fore kemenangan,fore,neutral
06/2024,tomoro fore point coffee original,fore,positive
06/2024,kopi kenangan fami fore tuku tomoro sih,fore,positive
06/2024,fore time coba tomoro deh temenku bilang enak,fore,positive
06/2024,fore enak banget butterscotchnya kopi susu tuku deh juaranyaa,fore,positive
06/2024,fore skrng point coffee,fore,neutral
06/2024,banget nyobain tomoro tuh banget enak favorit fore,fore,positive
06/2024,fore enak agak pricey tuku enak iya kepepet tomoro,fore,positive
06/2024,fore pengen nyoba,fore,negative
06/2024,otaku tuku fore deh udah enak,fore,negative
06/2024,tomoro point coffee fore kopi kenangan tuku kopi family mart,fore,positive
06/2024,kopi kenangan point coffee fore akuuu sasetan kapal api,fore,positive
06/2024,tuku fore starbucks enak,fore,positive
06/2024,fore famima jago yummy choice indomaret,fore,positive
06/2024,tuku fore tomoro mode hemat beli tomoro 9k,fore,neutral
06/2024,kecintaan kopi kenangan point coffee fore tomoro uda coba not my type coba tuku,fore,positive
06/2024,tim fore garis keras,fore,positive
06/2024,tomoro fore point coffee kopi kenangan cocok friendly lambungku kopi kenangan plis,fore,positive
06/2024,tuku fore enak banget,fore,positive
06/2024,fore tuku kopi hati pas kopi nya,fore,positive
06/2024,point coffee fore sihh,fore,positive
06/2024,point coffee tuku fore ku minum tomorro flash sakit tenggorokan,fore,neutral
06/2024,suka fore,fore,positive
06/2024,1 tahta tertinggi point coffee coffe 2 fore 3 tomoro,fore,neutral
06/2024,samakk suka tomoro fore enak,fore,positive
06/2024,fore kopi kenangan akuu,fore,positive
06/2024,fore sih gak suka tomoro,fore,negative
06/2024,mesti pilihan pengen fore pengen kopi hint gurih sea saltnya tekstur crunchy crumblenya suka coffee malt,fore,positive
06/2024,foreeee pengen kopi fore fore bikin sakit lambung,fore,positive
06/2024,sukaa fore3,fore,positive
06/2024,lumayan sih tomoro juara fore,fore,positive
06/2024,fore ke1 idm yummy coffee ke2 idm point coffee ke3 akhirakhir beli tomoro,fore,positive
06/2024,pengen manis suka fore serius dikit enak banget kopi kenangan creamy aren latte pakai jawara beans gula ice biar berubah kena es mencair,fore,positive
06/2024,fore point coffee coffee kenangan,fore,positive
06/2024,fore point coffee sih beli penasaran tomoro,fore,positive
06/2024,udah coba kopi fore tetapan hati tuku,fore,positive
06/2024,fore kopi kenangan family mart tomoro sih hehehe,fore,positive
06/2024,fore tuku kopi kemenangan,fore,positive
06/2024,cocok fore kopinya creamy afternya gak kuat minum americano kuat kuat,fore,positive
06/2024,minum fore iya enak si,fore,positive
06/2024,waah okayy coba fore coba terima kasih yaa,fore,positive
06/2024,fore diboikot inisial m gils benar benar bikin gabisa tenang semaleman pagi,fore,negative
06/2024,udah stop minum kopi 6th minum fore tumbang badan gemeter jantung jedag jedug wkwk coba coba,fore,negative
06/2024,habis minum fore anemia bener2 habis jongkok berdiri pandangan gelap pingsan jarang si minum fore,fore,negative
06/2024,akuuu beneran kopi nya fore setrong woman,fore,positive
06/2024,spill menu fire enak coba nnt fore,fore,positive
06/2024,ikutan minum fore dalam seminggu kayaknya gila,fore,negative
06/2024,fore non coffee yaa pengen nyoba gabisa konsumsi kafein,fore,neutral
06/2024,better cobain coffee deh fore decaf cobain turunin dosis espressonya cocok,fore,positive
06/2024,fore strong tuku asliaaan bikin degdegan tuhh,fore,positive
06/2024,minum fore gak tidur semalaman,fore,negative
06/2024,pengen fore uang kotaku,fore,neutral
06/2024,adaa fore beli matcha,fore,neutral
06/2024,aman2 si fore deg2an minum kopi kenangan gatau gtu tbl,fore,negative
06/2024,triple peach americano butterscotch sea salt americano nya enak si dibanding janji jiwa kenangan fore best,fore,positive
06/2024,si fore nerima orderannya 3 arah offline iya online gofood grabfood shopeefood iya apk forenya iya wajar si mengantri weekend gak event area tenant forenya pastinya ngantrinya luama 1jam,fore,positive
06/2024,deh coain panininya enak enakkkk fore tempatku udah gada panini,fore,positive
06/2024,minum fore pakai 2 shot espresso tbtb ngide dopping caffeine jos tubuh gakuat degdegan 3 gabisa tidur habis gaberani nyentuh kopi,fore,negative
06/2024,akuuuu fore doang bikin puyeng tetep repurchase,fore,negative
06/2024,ok ku coba fore,fore,negative
06/2024,elo ikutikut coklat sekental fore will be my favo coffee,fore,neutral
06/2024,mah notice bagus tubuhku berhenti konsumsi pas benar pengen bgtttt mahal kesehatanku drpada segelas fore,fore,negative
06/2024,suka banget fore udah buka deket rumah enak ngopi,fore,positive
06/2024,starbucks member tawan remboelan imperial kitchen nannys pavillon bakmi gm excelso ichiban sushi boost sushi tei union member pancious fore member hollycow panco tambahin deh,fore,positive
06/2024,matcha fore 40k b anjing enakan kopi kenangan,fore,positive
06/2024,asupan fore siang,fore,neutral
06/2024,demiapa suka banget matcha fore takut cobain matcha kopi kenangan ijonya ngejreng,fore,positive
06/2024,kopi kenangan iya fore,fore,positive
06/2024,fore enak sih menurutku kopi tuku best bangett kopi kenangan urutan enaknyaa,fore,positive
06/2024,1 fore 2 kopi kenangan 3 kopi buatan menghemat hahaha,fore,positive
06/2024,kopi andalan gapernah pap fore,fore,positive
06/2024,aiko nuju aren latte fore best 1 palm gula latte point coffee coffee fotonya,fore,positive
06/2024,enakan iya fore beli mikir2,fore,negative
06/2024,kakak rekomen fore manis,fore,positive
06/2024,fore pandan,fore,positive
06/2024,point coffee fore mantap menurutku,fore,positive
06/2024,fore enak aren butterscotch points cookies,fore,positive
06/2024,butterscotch fore kopi susu keluarga famima,fore,positive
06/2024,fore pilihan point coffee gak kalah mantap,fore,positive
06/2024,fore butterscotch sea salt latte tomoro spanish aren latte breve latte ngomong-ngomong pakai app biar harga promo,fore,positive
06/2024,point coffee fore wkwk,fore,positive
06/2024,menu point coffee gada dom ku fore beli pas butterscotch enak,fore,positive
06/2024,fotonya berry manuka fore enak banget,fore,positive
06/2024,tuku fore kopi deket kampus,fore,positive
06/2024,fore nama nabil yaf wkwk,fore,neutral
06/2024,matcha angetnya fore enak banget,fore,positive
06/2024,janjiw kopsu senja fore butterscotch sea salt,fore,positive
06/2024,kopi tim fore manis soft point coffee,fore,positive
06/2024,suka frape frape non coffee point coffee iya sayang coffee fore menang,fore,positive
06/2024,iya maksudnya fore skrng,fore,negative
06/2024,matcha latte fore add espresso wajib cobain terima kasih me later,fore,positive
06/2024,sushi tei ta wan pancious min beli 1 hitam boost fore daftar member min 1x transaksi,fore,neutral
06/2024,gk valid fore bikin ngantuk setronk,fore,negative
06/2024,disini fore buka saranin menu menu recommended,fore,positive
06/2024,prnah minum fore,fore,neutral
06/2024,surat terbuka fore adain crumble ukuran large secinta,fore,neutral
06/2024,besok maw ketemu klien fore enakan milo almond choco iya choco nya pait kahhh gabisa ngopi,fore,negative
06/2024,secinta fore,fore,positive
06/2024,kota bbrp kopisyop lbh murah fore,fore,positive
06/2024,eh anjing iya skripsian suka fore,fore,positive
06/2024,nyobain fore seenak,fore,positive
06/2024,nnya dongbtw fore bayar pakai cash iya,fore,neutral
06/2024,yah disini uang fore penasaran banget,fore,negative
06/2024,iya sih pas skripsian fore for life banget,fore,positive
06/2024,fore tuh mahal iya barusan habis 48k butterscotch sea salt ajah,fore,negative
06/2024,iya kafenya enak nugas banget wkwkwkwk mskipun agak boncoz lumayan pricey terima kasih fore lulus,fore,positive
06/2024,menu fore enakkkk kakkkk suka kopi pesen fore junior,fore,positive
06/2024,fore tomoro point coffee janjiw favorit,fore,positive
06/2024,ih fore lagii,fore,positive
06/2024,mahasiswa fore memang teman plus terbaik nugas,fore,positive
06/2024,pas pulang sepedaan kaget fore cilacap nyoba perantauan,fore,positive
06/2024,fore tuku memang enak banget cuy,fore,positive
06/2024,dikotaku fore 1 mall taukan semahal skripsian cafe,fore,negative
06/2024,mahasiswa duit anjing fore habis ngeprint wkwkwkkw,fore,negative
06/2024,betulll semenjak skripsian suka fore,fore,positive
06/2024,btul kamis dr fore wkwk,fore,neutral
06/2024,2x beli fore cocok iya lidah manis doang kopinya beli varian kopi,fore,positive
06/2024,fore memang enakkk,fore,positive
06/2024,fore ditempatku ramai bgtttttt gaenak nugas disana,fore,negative
06/2024,fore cari dosen ttd accord skripsi doang,fore,negative
06/2024,fore enak gasi teman-teman lmk kopi worth to try repurchase pleaseee,fore,positive
06/2024,btullll pakai apk fore nya diskon 50 ngomong-ngomong hematt,fore,positive
06/2024,awal buka coba fore asam lambung pdhal pngen banget cobain memang suka kopi tapiii,fore,positive
06/2024,mahasiswa minumnya fore minumnya es kuwut kampus,fore,neutral
06/2024,ihh fore matcha cream strawberry yaaa absurd menurutkuu tertawa,fore,negative
06/2024,kaya mahasiswa skg minum iya fore,fore,neutral
06/2024,si inget ngomong-ngomong fore maksudnya,fore,neutral
06/2024,iyaa tasik fore,fore,positive
06/2024,bejir mahal fore enak ngapa mahal banget,fore,positive
06/2024,gak fore,fore,neutral
06/2024,fore varian,fore,negative
06/2024,pas mahasiswa beli kopi kenangan meriang banget dompet duit ngeprin skripsi ngeprin gambar ngeprin poster beli bahan maket fore tu duit,fore,neutral
06/2024,mahal anjing fore tuh,fore,negative
06/2024,voucher fore 50 3 yok pakai referral f95ed1,fore,neutral
06/2024,enaaak coba butterscotch sea salt buttercream tiramisu deh download app fore pakai referral diskon 50,fore,positive
06/2024,semenjak nyoba fore buttercream latte kopi b kwowkwk,fore,positive
06/2024,beli fore duit tambahan mahal,fore,negative
06/2024,anjing mahasiswa minumnya fore gada duitnya kepake skripsian,fore,negative
06/2024,download app fore pakai referral diskon 50 kaa 15ribuan butterscotch sea salt latte,fore,positive
06/2024,gataauu fore cocok banwgt,fore,positive
